date,ozone,temperature,relative_humidity,numdeaths
6/19/2003,32.16029358,19.71875,66.25,128
6/20/2003,50.85120392,16.85000038,45.15000153,130
6/21/2003,68.81282043,17.50625038,42.54999924,141
6/22/2003,56.2859726,20.02499962,69,145
6/23/2003,45.07772446,19.48749924,65.42500305,164
6/24/2003,52.80316544,16.75625038,46.34999847,137
6/25/2003,48.95015335,17.21875,56.04999924,142
6/26/2003,51.14985657,19.11249924,60.45000076,148
6/27/2003,38.10076904,18.48125076,66.15000153,148
6/28/2003,48.18181992,16.85000038,54.59999847,144
6/29/2003,67.90908813,18.02499962,45.375,147
6/30/2003,45.83174515,17.51250076,81.32499695,143
7/1/2003,45.36363602,16.40625,70.77500153,127
7/2/2003,35,16.93124962,70.1000061,132
7/3/2003,24.18181801,16.08124924,70.84999847,129
7/4/2003,41.27272797,16.30624962,57.67499924,132
7/5/2003,39.63636398,15.21875,63.27500153,145
7/6/2003,45,18.625,54.32500076,143
7/7/2003,35.61090851,16.98749924,51.92499924,134
7/8/2003,22.62090492,18.4375,69.02500153,132
7/9/2003,32.00746536,21.35000038,53.09999847,156
7/10/2003,65.35509491,22.08124924,51.34999847,164
7/11/2003,47.64614868,19.17499924,48.20000076,160
7/12/2003,66.63636017,19.29375076,41.25,132
7/13/2003,66.27272797,20.58749962,31.22500038,124
7/14/2003,64.90908813,22.1875,42.625,145
7/15/2003,85.36363983,24.25625038,37.22499847,159
7/16/2003,57.76079178,21.35000038,73.02500153,177
7/17/2003,43.73739243,18.26874924,80.42500305,154
7/18/2003,41.45454407,20.15625,58.875,156
7/19/2003,42.27272797,21.72500038,48.09999847,153
7/20/2003,45,19.33124924,50.54999924,127
7/21/2003,49.27272797,19.125,51.90000153,137
7/22/2003,49.81818008,18.95000076,57.72499847,127
7/23/2003,51.63734818,19.06875038,55.65000153,134
7/24/2003,39.6116066,18.85000038,57.84999847,131
7/25/2003,36.18181992,17.77499962,85.94999695,129
7/26/2003,30.54545403,16.17499924,64.47499847,124
7/27/2003,42.81818008,18.72500038,60.77500153,126
7/28/2003,41.90909195,17.14999962,62.95000076,146
7/29/2003,32.90909195,18.36249924,76.52500153,132
7/30/2003,30.63636398,19.82500076,64.94999695,141
7/31/2003,36,18.46249962,66.44999695,141
8/1/2003,37.27272797,16.77499962,84.57499695,141
8/2/2003,46.09090805,18.50625038,49.34999847,149
8/3/2003,53.09090805,20.65625,41.42499924,127
8/4/2003,47.63636398,23.08749962,49.67499924,138
8/5/2003,64.09091187,24.48125076,49.52500153,164
8/6/2003,89,27.44375038,41.67499924,200
8/7/2003,79.63636017,23.4375,58,163
8/8/2003,81.8181839,23.96249962,56.90000153,183
8/9/2003,88.07333374,26.27499962,46.5,191
8/10/2003,93.79476929,28.17499924,31.42499924,280
8/11/2003,119.2457123,26.52499962,54.59999847,275
8/12/2003,90.2442627,24.21249962,60.75,254
8/13/2003,54.11605835,22.69375038,43.42499924,236
8/14/2003,50.1041832,20.11249924,38.95000076,166
8/15/2003,44.59474945,18.22500038,43.04999924,158
8/16/2003,48.39430618,18.66250038,52.97499847,157
8/17/2003,51.77984619,20.25,52.72499847,143
8/18/2003,39.12055206,20.53125,63.17499924,166
8/19/2003,35.33525848,16.95624924,48.92499924,134
8/20/2003,35.34414291,16.60625076,44.77500153,142
8/21/2003,39.61203003,17.92499924,52.25,153
8/22/2003,30.24098969,21.22500038,65.02500153,171
8/23/2003,24.46567154,22.03750038,62.625,124
8/24/2003,40.62824249,21.47500038,62.85000229,156
8/25/2003,55.21325302,17.75,62,124
8/26/2003,45.29322815,18.73749924,60.77500153,149
8/27/2003,46.30177307,19.34375,62.20000076,142
8/28/2003,32.3754921,16.10000038,63,126
8/29/2003,39.12464905,15.40000057,68.82500458,118
8/30/2003,36.4276619,13.8125,49.82500076,136
8/31/2003,34.942379,13.91874981,47.47499847,139
9/1/2003,35.84009552,15.11250019,47.625,131
9/2/2003,17.88966179,14.89999962,51.25,153
9/3/2003,19.56787109,17.29375076,48.59999847,148
9/4/2003,30.10946846,16.97500038,49.40000153,157
9/5/2003,43.68451309,18.8125,47.75,150
9/6/2003,47.11476135,17.17499924,66.19999695,137
9/7/2003,25.96150017,13.76249981,58.32500076,137
9/8/2003,24.75198174,15.75,56.59999847,138
9/9/2003,32.14049911,15.98124981,50.90000153,147
9/10/2003,28.63840675,16.55624962,80.84999847,161
9/11/2003,10.88373947,13.44999981,76.02500153,120
9/12/2003,26.7599926,16.125,56.07500076,133
9/13/2003,31.45454597,16.66875076,51.375,134
9/14/2003,36.18181992,17.91250038,45.17499924,141
9/15/2003,32.1115799,18,45.375,142
9/16/2003,38.72066879,18.89374924,45,150
9/17/2003,64.36363983,18.85000038,43.47499847,134
9/18/2003,62.27272797,16.51874924,68.125,144
9/19/2003,47.45454407,17.46249962,65.67500305,151
9/20/2003,51.36363602,18.70000076,59.65000153,118
9/21/2003,57.36363602,19.60625076,61.15000153,145
9/22/2003,40.36363602,16.83749962,79.44999695,143
9/23/2003,25.27272797,10.79374981,53.14999771,139
9/24/2003,15.27272701,10.1875,57.60000229,129
9/25/2003,18.90909004,12.41250038,55.22499847,138
9/26/2003,23.72727203,13.21875,62.97499847,138
9/27/2003,28.09090996,13.30625057,61.70000076,130
9/28/2003,24.63636398,12.03125,70.75,143
9/29/2003,25.36363602,11.47499943,55.79999924,152
9/30/2003,26.72727203,14.35000038,52.92499924,143
10/1/2003,25.27272797,14.17500019,68.82499695,155
10/2/2003,9.818181992,14.71875,86.22499847,152
10/3/2003,17.09090996,15.14375019,77.09999847,148
10/4/2003,38.54545593,10.75,64.34999847,144
10/5/2003,41.14965439,7.987500191,44.65000153,137
10/6/2003,48.09090805,11.18124962,57.57500076,141
10/7/2003,49,11.5625,52.5,160
10/8/2003,24.18181801,12.55625057,71.125,145
10/9/2003,29.54545403,14.6875,61.25,169
10/10/2003,25.09090996,15.55000019,73.22499847,162
10/11/2003,17.09090996,12.48750019,62.04999924,152
10/12/2003,27.81818199,11.75625038,60.625,147
10/13/2003,15.81818199,13.39999962,66.125,170
10/14/2003,13.36363602,12.93124962,57.59999847,147
10/15/2003,17.97830582,10.98750019,51.27500153,125
10/16/2003,16.72727203,10.61250019,57.65000153,149
10/17/2003,14.63636398,10.02499962,59.52500153,159
10/18/2003,15,9.899999619,65,160
10/19/2003,48.63636398,9.40625,62.875,144
10/20/2003,42.36363602,8.6875,52.95000076,153
10/21/2003,15.2915926,5.96875,66.05000305,141
10/22/2003,17.15180969,6.03125,82.22499847,160
10/23/2003,27.05285454,7.318749905,54.29999924,146
10/24/2003,10.29527378,5.125,65.47499847,167
10/25/2003,17.43986893,5.168749809,66.52500153,171
10/26/2003,29.51542854,7.4375,70.30000305,163
10/27/2003,9.600437164,6.193749905,65.55000305,159
10/28/2003,14.39054585,5.868750095,67.22499847,172
10/29/2003,20.76824951,7.293749809,85.44999695,146
10/30/2003,19.58675957,6.693749905,82.97499847,166
10/31/2003,14.40265083,9.806249619,82.02500153,191
11/1/2003,21.76118088,9.106249809,70.82499695,139
11/2/2003,48.09392929,10.01875019,84.57499695,190
11/3/2003,39.35605621,11.47500038,63.75,166
11/4/2003,18.35179329,9.975000381,78.625,173
11/5/2003,20.11706161,12.33749962,68.59999847,163
11/6/2003,4.216801643,12.94999981,78.25112915,165
11/7/2003,6.051681519,10.21249962,64.34999847,154
11/8/2003,12.29244804,8.46875,66.375,154
11/9/2003,3.144192219,7.287499905,91.05000305,145
11/10/2003,3.827636003,10.84999943,82.67500305,176
11/11/2003,4.130879402,9.418749809,91.65000153,167
11/12/2003,15.62290001,11.04374981,81.94999695,166
11/13/2003,26.1836586,9.28125,84.47499847,162
11/14/2003,55.01934052,11.42500019,62.80000305,177
11/15/2003,31.32395744,10.60624981,71.77500153,174
11/16/2003,20.58436584,7.46875,72.90000153,167
11/17/2003,17.12652397,7.9375,88.625,169
11/18/2003,28.20013428,12.48124981,81.5,131
11/19/2003,29.08127785,13.18124962,82.59999847,156
11/20/2003,24.77184868,11.73124981,84.80000305,145
11/21/2003,8.427980423,9.856249809,92.09999847,174
11/22/2003,13.53840542,8.300000191,94.125,172
11/23/2003,40.4863739,6.818749905,92.19999695,141
11/24/2003,18.43339348,7.256249905,84.55000305,122
11/25/2003,22.02475357,7.118750095,85.27500153,159
11/26/2003,36.43917084,8.725000381,77.27500153,174
11/27/2003,2.849583149,5.037499905,81.40000153,159
11/28/2003,11.7415657,5.40625,78.09999847,166
11/29/2003,27.02257347,8.1875,88.19999695,159
11/30/2003,11.84115505,8.0625,88.19999695,174
12/1/2003,10.77996063,8.868749619,90.67500305,164
12/2/2003,7.843799591,8.275000572,86.625,152
12/3/2003,2.852403164,8.0625,94.22499847,183
12/4/2003,28.2382431,8.1875,80.625,173
12/5/2003,19.34965706,7.506249905,80.57499695,150
12/6/2003,31.66655159,5.787499905,77.57499695,176
12/7/2003,27.5410862,3.668750048,60.07500076,160
12/8/2003,4.417537212,3.081250191,79.77500153,161
12/9/2003,2.946589947,5.631249905,81.57500458,156
12/10/2003,3.53140831,4.324999809,94.90000153,153
12/11/2003,16.35441017,6.931250095,92.02500153,155
12/12/2003,16.45454597,7.925000191,89.84999847,153
12/13/2003,43.90909195,10.69375038,91.375,170
12/14/2003,49.90909195,7.893750191,67.57499695,181
12/15/2003,12.81818199,3.912499905,66.40000153,169
12/16/2003,2.727272749,1.762500048,77.15000153,165
12/17/2003,4.090909004,4.381249905,74,164
12/18/2003,3.545454502,4.649999619,81.27500153,176
12/19/2003,2.272727251,5.181250095,84.84999847,180
12/20/2003,26.36363602,8.637499809,85.875,177
12/21/2003,45.45454407,5.337500095,67.34999847,135
12/22/2003,21.36363602,2.15625,75.55184937,165
12/23/2003,9.181818008,5.006249905,93.07499695,158
12/24/2003,26.45454597,8.399999619,83.09999847,200
12/25/2003,60.27272797,10.125,80.55000305,200
12/26/2003,56.09090805,9.84375,89.82499695,186
12/27/2003,46.63636398,5.681250095,79.125,166
12/28/2003,39.81818008,3.849999905,73.07499695,164
12/29/2003,10.72727299,2.418750048,92.59999847,183
12/30/2003,2.636363745,3.118749857,93.80000305,193
12/31/2003,7.909090996,2.556250095,93.15000153,194
1/1/2004,37.18181992,4.443749905,89.5249939,208
1/2/2004,16.63636398,3.75,81.72499847,172
1/3/2004,5,1.118749976,80.9750061,177
1/4/2004,4.454545498,4.693749905,89.97499847,215
1/5/2004,11.45454502,7.09375,93.375,208
1/6/2004,27.18181801,9.487500191,80.84999847,181
1/7/2004,28.63636398,8.087499619,78.75,192
1/8/2004,42.45454407,9.112500191,81.27500153,178
1/9/2004,33.18181992,7,72.97499847,175
1/10/2004,19.09090996,7.849999905,87.72499847,176
1/11/2004,53.54545593,8.899999619,76.09999847,192
1/12/2004,32.35440063,6.699999809,87.07499695,177
1/13/2004,50.29330826,7.787499905,63.67499924,179
1/14/2004,33.68850708,5.118750095,85.15000153,154
1/15/2004,37,5.0625,82.65000153,167
1/16/2004,41.09090805,6.106249809,63.09999847,163
1/17/2004,22.18181801,2.931250095,82.47499847,166
1/18/2004,25.36363602,3.3125,73.75,196
1/19/2004,33.18181992,6.412499905,75.625,191
1/20/2004,19.90909004,9.493749619,92.07499695,176
1/21/2004,17.45454597,8.34375,87.57499695,179
1/22/2004,21.09090996,7.131249905,84,165
1/23/2004,17.09090996,6.881249905,83.69999695,170
1/24/2004,24.18181801,6.443749905,74.72499847,158
1/25/2004,10.81818199,3.818749905,79.875,163
1/26/2004,15.96755791,3.043750048,79.59999847,160
1/27/2004,26.58428192,3.15625,72.09999847,172
1/28/2004,35.65323257,1.543750048,69.05802155,170
1/29/2004,22.75889397,0.700000048,72.46946716,167
1/30/2004,30.54545403,3.837500095,72.9455719,169
1/31/2004,58.90909195,8.518750191,87.25,164
2/1/2004,62.90909195,10.64375019,77.72499847,162
2/2/2004,51.81818008,11.86250019,83.90000153,196
2/3/2004,42.45454407,13.20625019,79.55000305,161
2/4/2004,44.27272797,14.19375038,69.82499695,155
2/5/2004,30.69585037,12.23124981,88.25,179
2/6/2004,41.188694,10.11874962,89.72499847,149
2/7/2004,55.10092926,7.856249809,65.40000153,165
2/8/2004,58.74972153,5.900000095,55.25,169
2/9/2004,15.15762329,1.881249905,64.42500305,146
2/10/2004,14.31722069,4.443749905,67.67500305,178
2/11/2004,20.86561966,8.34375,78.67500305,153
2/12/2004,12.04618931,9.03125,83.09999847,145
2/13/2004,5.782158375,8.393750191,71.94999695,158
2/14/2004,7.846354485,7.762500286,83.32499695,151
2/15/2004,29.30439186,6.90625,83.5,142
2/16/2004,19.61401749,6.025000095,72.75,160
2/17/2004,9.627051353,5.487500191,90.40000153,151
2/18/2004,40.00184631,5.768750191,80.05000305,136
2/19/2004,50.57792664,4.793749809,64.875,147
2/20/2004,27.32619858,1.9375,71.90000153,147
2/21/2004,21.01083946,3.181250095,77.42500305,150
2/22/2004,60.99952698,3.8125,67,150
2/23/2004,27.52593422,2.631249905,66.42243958,149
2/24/2004,15.04958534,1.6875,80.22499847,144
2/25/2004,23.85463715,1.5,57.52465057,147
2/26/2004,22.18021584,0.625,58.92834854,167
2/27/2004,18.60695457,0.337500036,73.46702576,175
2/28/2004,19.79632187,0.525000036,83.34562683,154
2/29/2004,37.02400208,2.331249952,72.92500305,145
3/1/2004,23.28461266,1.374999881,65.83578491,151
3/2/2004,17.32985115,2.40625,63.72499847,143
3/3/2004,28.10387611,4.568749905,67.07499695,175
3/4/2004,14.75212955,7.074999809,85.55000305,152
3/5/2004,7.42858696,7.03125,84.625,169
3/6/2004,17.42545891,6.400000095,78.75,146
3/7/2004,32.96486664,5.387499809,82.19999695,167
3/8/2004,48.59309006,5.206250191,66.875,157
3/9/2004,57.51176834,4.381249905,60.70000076,160
3/10/2004,44.82565689,2.637500048,72.27500153,164
3/11/2004,39.84130478,3.768749952,69.34999847,156
3/12/2004,18.74669266,3.487499952,87.59999847,164
3/13/2004,45.11968613,7.59375,72.92500305,149
3/14/2004,67.05831909,8.737500191,88.05000305,128
3/15/2004,55.27733994,10.73124981,79.30000305,178
3/16/2004,44.01301956,13.60000038,74.80000305,156
3/17/2004,21.33917236,10.38125038,80.69999695,151
3/18/2004,33.5826416,10.26875019,77.125,155
3/19/2004,58.86539459,9.787500381,79.40000153,141
3/20/2004,66.23580933,10.69999981,85.09999847,173
3/21/2004,75.63195801,9.243749619,56.59999847,143
3/22/2004,44.42241287,7.199999809,68.15000153,159
3/23/2004,37.47906113,5.856249809,73.09999847,146
3/24/2004,42.38953018,6.143750191,78.75,146
3/25/2004,21.06815338,4.756249905,73.90000153,165
3/26/2004,32.6502037,5.243749619,66.32499695,126
3/27/2004,10.30211258,6.637499809,85.44999695,149
3/28/2004,27.61271858,7.949999809,79.02500153,142
3/29/2004,19.58306313,9.831250191,65.72499847,147
3/30/2004,41.5639267,9.699999809,51.75,143
3/31/2004,23.383461,12.08749962,49.15000153,176
4/1/2004,42.09090805,12.9375,69.125,142
4/2/2004,51.45454407,12.39999962,70.59999847,150
4/3/2004,64.45454407,10.5,81.15000153,153
4/4/2004,70.09091187,9.793749809,60.17499924,131
4/5/2004,53.90909195,8.856249809,65.29999542,154
4/6/2004,50.09090805,6.918749809,74.32499695,143
4/7/2004,29.72727203,6.962500095,59.04999924,135
4/8/2004,34.22396851,6.381249905,66.69999695,141
4/9/2004,42.51970673,7.256249905,65.375,151
4/10/2004,29.25166512,8.125,83.44999695,151
4/11/2004,27.20707893,6.4375,63.82500076,158
4/12/2004,17.90909004,9.643750191,60.90000153,131
4/13/2004,21.36363602,10.83749962,66.07499695,141
4/14/2004,28,10.44999981,59.02500153,157
4/15/2004,35.06521988,10.23750019,49.375,144
4/16/2004,48.40329361,13.09375,43.54999924,152
4/17/2004,55.45454407,10.6875,58.84999847,158
4/18/2004,64.45454407,8.168749809,90.67500305,128
4/19/2004,40.63636398,8.074999809,71.875,166
4/20/2004,39.63636398,7.90625,59.05000305,156
4/21/2004,40.36363602,12.375,81.42500305,143
4/22/2004,38.81818008,11.19375038,61.79999924,133
4/23/2004,32.63636398,12.23750019,45.15000153,157
4/24/2004,47.54545593,14.78750038,47.20000076,133
4/25/2004,39.81818008,15.02499962,55.34999847,147
4/26/2004,32.81818008,14.10000038,47.67499924,143
4/27/2004,36.81818008,14.08749962,65.67500305,150
4/28/2004,35.81818008,12.35000038,85.30000305,136
4/29/2004,54.36363602,8.418749809,88.25,126
4/30/2004,49.18181992,10.11250019,88.75,143
5/1/2004,37.81818008,11.14375019,88.07499695,128
5/2/2004,47.18181992,13.01875019,64.84999847,121
5/3/2004,35.72727203,11.14375019,84.65000153,145
5/4/2004,50.90909195,8.756250381,87.15000153,131
5/5/2004,45.54545593,9.087499619,70.57499695,166
5/6/2004,31.45454597,10.82499981,65.09999847,145
5/7/2004,34.09090805,11.46249962,54.75,153
5/8/2004,33.90909195,10.84375,89.55000305,133
5/9/2004,50,12.73750019,80.67500305,153
5/10/2004,49.36363602,15.23750019,72.34999847,140
5/11/2004,33.54545593,12.53125,79.07500458,152
5/12/2004,51.63636398,10.61250019,72.69999695,143
5/13/2004,40.72727203,12.29374981,52.20000076,153
5/14/2004,30.18181801,14.51249981,54.82500076,132
5/15/2004,30,16.33124924,56.45000076,135
5/16/2004,36.09090805,17.1875,52.42499924,156
5/17/2004,46.09090805,16.60625076,50.07500076,155
5/18/2004,47.36363602,17.53750038,51.45000076,140
5/19/2004,39.63636398,17.46875,50.89999771,129
5/20/2004,31.63636398,17.25625038,59.04999924,151
5/21/2004,42.27272797,12.5,67,135
5/22/2004,53.54545593,10.17500019,43.82500076,132
5/23/2004,52.27272797,11.73750019,44.57500076,132
5/24/2004,42.45454407,13.69999981,42.75,145
5/25/2004,43.81818008,14.85624981,48.02500153,143
5/26/2004,37.72727203,14.35624981,60,138
5/27/2004,40.09090805,13.3125,66.97499847,138
5/28/2004,52,13.59375,47.75,153
5/29/2004,54.54545593,16.77499962,61.22499847,134
5/30/2004,46.54545593,15.40625,59.22499847,132
5/31/2004,51.54545593,14.60000038,52.65000153,117
6/1/2004,22.81818199,14.21875,89.05000305,133
6/2/2004,45.90909195,15.55624962,67.75,135
6/3/2004,42.81818008,15.19999981,59.97499847,148
6/4/2004,34.36363602,18.79375076,66.67500305,144
6/5/2004,20.54545403,17.49374962,66.5,130
6/6/2004,31,18.75,65.05000305,122
6/7/2004,52.48786545,20.375,51.45000076,173
6/8/2004,64.73483276,22.58124924,50.75,159
6/9/2004,50.54545593,18.91875076,60.07500076,135
6/10/2004,37.27272797,18.92499924,65.94999695,159
6/11/2004,49.72727203,17.08124924,48.95000076,138
6/12/2004,46,16.29999924,55.20000076,127
6/13/2004,57.36363602,17.8125,50.72499847,152
6/14/2004,40.09090805,21.46875,58.625,138
6/15/2004,40.29661179,20.76250076,50.92499924,138
6/16/2004,45.08022308,19.29999924,52.29999924,131
6/17/2004,45.85832596,17.38125038,56.125,134
6/18/2004,44.18181992,15.38124943,59.17499924,135
6/19/2004,41.27272797,12.46875,50.92499924,136
6/20/2004,39.90909195,11.875,58.47499847,108
6/21/2004,33.09090805,12.83125019,60.67500305,145
6/22/2004,37.72727203,14.11250019,60.02500153,121
6/23/2004,57.85700989,14.85000038,83.42500305,149
6/24/2004,55.75503922,15.11250019,47.77500153,125
6/25/2004,43.05172729,15.23124981,49.32500076,157
6/26/2004,38.30290604,14.44375038,63.09999847,132
6/27/2004,45,18.35625076,55.70000076,138
6/28/2004,37.81818008,15.21875,52.75,155
6/29/2004,39.7231636,16.89374924,55.09999847,129
6/30/2004,37.99293137,17.375,60.22499847,146
7/1/2004,43.30619812,15.29374981,56.59999847,122
7/2/2004,36.88069916,15.28750038,73.72499847,108
7/3/2004,43.82404709,15.57499981,58.47499847,120
7/4/2004,37.50487518,14.88749981,62.54127502,141
7/5/2004,34.44454956,15.25624943,46.75,130
7/6/2004,31.36839294,16.86249924,42.02500153,134
7/7/2004,48.03863525,16.75,62.77500153,112
7/8/2004,37.91013718,15.33125019,72.67500305,137
7/9/2004,35.61351013,14.68125057,60.375,157
7/10/2004,35.81818008,14.05000019,63.24478149,134
7/11/2004,39.18181992,14.59999943,67.5,142
7/12/2004,28.27272797,15.11874962,65.40000153,149
7/13/2004,35.72727203,15.11875057,45.02500153,140
7/14/2004,23.90909004,17.48125076,84.32499695,149
7/15/2004,16.63636398,19.45624924,75.02500153,136
7/16/2004,15.72727299,19.79999924,75.69999695,140
7/17/2004,25.81818199,19.76250076,67.125,133
7/18/2004,36,18.76875114,69.97499847,132
7/19/2004,33.38481903,16.41250038,48.70000076,137
7/20/2004,32.5099411,18.14375114,65.875,127
7/21/2004,41.61051941,19.38125038,69.875,116
7/22/2004,39,20.58124924,62.92500305,140
7/23/2004,44.36363602,19.85000038,51.40000153,146
7/24/2004,47.18181992,18.32500076,52.15000153,137
7/25/2004,50.45454407,17.76250076,57.67499924,120
7/26/2004,24.09090996,18.57500076,70.22499847,145
7/27/2004,34.36363602,18.68124962,53.625,135
7/28/2004,57.83629608,20.35625076,48.27500153,124
7/29/2004,73.90908813,22.07500076,40.92499924,140
7/30/2004,44.26414871,21.00625038,54.34999847,154
7/31/2004,62.06373596,21.17499924,45.54999924,144
8/1/2004,78.86281586,21.11250114,59.32500076,135
8/2/2004,73.68996429,21.5,60.34999847,127
8/3/2004,48.94131088,22.88125038,74.75,147
8/4/2004,41.23822403,21.83124924,54.45000076,147
8/5/2004,30.35096931,22.80000114,74.34999847,139
8/6/2004,39.59690857,21.61874962,57.07500076,146
8/7/2004,54.63636398,22.46875,42.15000153,121
8/8/2004,79.45454407,24.21875,49.875,131
8/9/2004,26,21.73125076,78.5,150
8/10/2004,26.81818199,21.71875,72.97499847,145
8/11/2004,43.09647369,20.13750076,64.65000153,130
8/12/2004,47.64566422,20.53125,78.34999847,126
8/13/2004,41.18332291,18.73125076,74.07499695,124
8/14/2004,50.23187637,19.89999962,64.47499847,127
8/15/2004,35.45547867,19.375,73.75,110
8/16/2004,39.01688385,18.57500076,73.05000305,120
8/17/2004,48.91149521,19.09375,64.67500305,118
8/18/2004,47.93926239,19.69375038,68.55000305,133
8/19/2004,49.62597656,18.33749962,69.875,152
8/20/2004,44.65180206,17.46249962,70.27500153,131
8/21/2004,32.4882164,15.45625019,54.21223068,126
8/22/2004,42.88035965,16.95624924,56.0440712,118
8/23/2004,41.43291855,17.51874924,85.00681305,115
8/24/2004,41.43994141,18.08124924,75.82499695,124
8/25/2004,28.68576813,17.05624962,69.32499695,118
8/26/2004,42.86348724,17.03750038,62.29999924,124
8/27/2004,25.41600609,17.27499962,88.27500153,143
8/28/2004,28.36363602,15.45625019,58.29999924,129
8/29/2004,42.36363602,15.19375038,72.15000153,126
8/30/2004,42.54545593,15.74375057,57.52500153,133
8/31/2004,22.74349403,14.76249981,64.90000153,119
9/1/2004,32.20419693,15.36874962,57.90000153,145
9/2/2004,44.36363602,18.21875,55.82500076,119
9/3/2004,41.72727203,19.24374962,53.40000153,154
9/4/2004,29.72727203,19.64999962,60.29999924,152
9/5/2004,53.90909195,21.10000038,50.75,144
9/6/2004,58.72727203,19.71875,62.5,140
9/7/2004,59.08026505,20.09375,67.625,126
9/8/2004,49.1240654,18.125,53.97499847,122
9/9/2004,26.73589134,19.89374924,54.875,144
9/10/2004,35.56586075,17.77499962,82.875,132
9/11/2004,68.92124939,18.46249962,61.04999924,133
9/12/2004,49.32202911,14.43124962,60.34999847,117
9/13/2004,46.51270676,16.03750038,74.42500305,121
9/14/2004,42.7347641,14.73124981,67.44484711,142
9/15/2004,28.91943741,13.58125019,57.27500153,129
9/16/2004,34.57302475,12.24374962,57.875,146
9/17/2004,53.05288696,15.68124962,76.44999695,135
9/18/2004,43.33401489,17.29375076,79.34999847,142
9/19/2004,40.44774628,12.86250019,67.59999847,125
9/20/2004,53.58985901,16.125,68.22499847,129
9/21/2004,52.24058914,13.1875,56.82500076,122
9/22/2004,33.9634285,14.88749981,76.59999847,156
9/23/2004,29.12383842,17.02499962,65.59999847,150
9/24/2004,21.06675339,11.38749981,54.75,112
9/25/2004,7.94397068,9.962499619,83.375,120
9/26/2004,14.40261078,14.71250057,78.27500153,139
9/27/2004,8.73489666,16.47500038,80.625,128
9/28/2004,17.07296753,16.11249924,71.22499847,142
9/29/2004,11.42461014,14.54374981,80.67500305,146
9/30/2004,9.431416512,16.26250076,82.05000305,135
10/1/2004,17.67050743,12.91874981,75.75,135
10/2/2004,39.54598999,13.26249981,70.55000305,125
10/3/2004,37.36349487,12.625,84.52500153,123
10/4/2004,36.36982727,14.09358597,67.65000153,143
10/5/2004,31.17888641,12.03125,65.375,146
10/6/2004,32.61412048,11.91874981,65.52500153,143
10/7/2004,18.73168755,11.0625,62,120
10/8/2004,17.57427025,10.97500038,66.57499695,143
10/9/2004,45.6083374,10.91874981,60.34999847,138
10/10/2004,44.81450272,12.18124962,60.5,131
10/11/2004,17.38080406,11.05000019,67.59999847,184
10/12/2004,6.454545498,12.00625038,88.57499695,162
10/13/2004,16.43002701,12.44999981,88.5,141
10/14/2004,18.45593262,11.11250019,78.55000305,132
10/15/2004,7,8.975000381,87.30000305,154
10/16/2004,9.818181992,9.175000191,86.09999847,141
10/17/2004,13.090909,9.168749809,81.17500305,133
10/18/2004,11.40956116,10.5,69.72499847,137
10/19/2004,10.31226254,9.268750191,82.05000305,140
10/20/2004,19.4721508,13.78125,87.2749939,152
10/21/2004,53.61818695,11.90000057,62.34999847,121
10/22/2004,52.14047241,13.36874962,71.125,140
10/23/2004,51.95423508,14.92500019,88.30000305,135
10/24/2004,57.79710388,15.13125038,78.40000153,157
10/25/2004,46.6057663,12.10000038,65.92500305,126
10/26/2004,15.49808407,10.11250019,68.72499847,143
10/27/2004,15.22290134,9.475000381,79.09999847,152
10/28/2004,37.16521072,12.96875,71.84999847,157
10/29/2004,32.25112915,12.80624962,75.07499695,137
10/30/2004,9.181818008,13.21875,77.2250061,143
10/31/2004,18.09090996,11.38749981,80.22499847,157
11/1/2004,18.36363602,10.01249981,79.34999847,143
11/2/2004,8.818181992,10.69999981,88.47499847,135
11/3/2004,10.18181801,12.0625,78.27500153,156
11/4/2004,14.81818199,10.6875,74.02500153,133
11/5/2004,8.701805115,7.849999905,71.72499847,151
11/6/2004,7.42414856,9.537500381,86.92500305,152
11/7/2004,14.65459538,10.96875,88.59999847,151
11/8/2004,19.58737373,10.69999981,91.57499695,170
11/9/2004,14.55645561,9.03125,84.69999695,154
11/10/2004,21.81818199,7.59375,75.94999695,105
11/11/2004,15.090909,7.556249619,70.02500153,116
11/12/2004,17.72727203,10.29374981,88.57500458,146
11/13/2004,23,4.96875,55.17499924,166
11/14/2004,9.363636017,4.59375,69.47499847,129
11/15/2004,9.363636017,5.900000095,73.34999847,128
11/16/2004,10.090909,10.125,80.52500153,144
11/17/2004,35.90909195,11.96250057,77.30000305,157
11/18/2004,30.90909004,8.550000191,90.94999695,151
11/19/2004,13.47761726,3.074999809,71.09999847,140
11/20/2004,4.287449837,1.993750095,86.80000305,160
11/21/2004,10.9330225,6.793749809,93.79999542,153
11/22/2004,33.30266571,10.68124962,72.65000153,173
11/23/2004,9.92728138,10.94375038,82,151
11/24/2004,3.280346632,10.26249981,85.65000153,134
11/25/2004,5.80047369,9.53125,80.02500153,160
11/26/2004,16.16845131,9.649999619,87.05000305,160
11/27/2004,8.925070763,8.106249809,74.32499695,148
11/28/2004,29.70439339,7.056250095,89.09999847,149
11/29/2004,19.8369236,6.293749809,78.5,139
11/30/2004,4.818181992,5.743749619,74.97499847,142
12/1/2004,3.727272749,3.818749905,74.72499847,150
12/2/2004,2.090909004,4.03125,86.80000305,174
12/3/2004,2.181818247,3.825000048,92.40000153,128
12/4/2004,1.909090877,6.349999905,88.52500153,164
